100	
F 0 10.263 25.171 67
F 1 7.381 14.355 99
F 2 21.798 0.875 60
F 3 19.161 11.345 33
F 4 16.749 22.642 19
F 5 12.514 14.905 87
F 6 17.858 19.185 15
F 7 14.553 3.868 71
F 8 23.011 3.692 75
F 9 20.501 1.010 94
F 10 15.939 6.101 61
F 11 20.679 7.936 49
F 12 23.442 27.700 45
F 13 11.701 19.983 96
F 14 27.557 11.052 61
F 15 24.012 26.950 93
F 16 12.393 6.098 28
F 17 0.083 29.507 93
F 18 23.284 23.830 60
F 19 21.343 1.878 16
F 20 18.191 7.404 10
F 21 22.986 12.763 99
F 22 2.108 3.735 97
F 23 26.317 7.211 56
F 24 2.363 19.068 65
F 25 20.384 25.188 79
F 26 1.639 2.460 59
F 27 9.664 7.332 12
F 28 5.119 28.529 40
F 29 14.936 11.106 70
F 30 13.971 26.782 33
F 31 20.409 15.928 14
F 32 20.346 8.950 19
F 33 14.026 20.469 80
F 34 24.829 12.842 55
F 35 19.027 21.801 47
F 36 10.689 9.646 52
F 37 19.921 19.380 41
F 38 17.681 25.401 26
F 39 8.897 1.374 82
F 40 23.883 11.871 39
F 41 29.757 16.527 11
F 42 25.775 17.814 88
F 43 23.311 3.147 45
F 44 29.280 15.315 45
F 45 16.658 29.263 50
F 46 25.922 4.288 19
F 47 10.432 2.183 59
F 48 28.962 8.435 17
F 49 4.374 4.891 58
F 50 14.069 7.959 71
F 51 3.736 7.553 63
F 52 10.533 15.683 40
F 53 0.706 12.050 55
F 54 3.888 18.389 97
F 55 2.690 9.260 58
F 56 13.422 28.199 75
F 57 22.136 19.174 13
F 58 19.248 9.558 19
F 59 2.429 27.064 33
F 60 14.847 11.643 34
F 61 7.893 20.986 15
F 62 23.661 8.769 86
F 63 14.539 7.004 30
F 64 9.429 29.863 27
F 65 25.515 25.317 58
F 66 19.946 11.088 39
F 67 24.310 3.079 29
F 68 13.393 11.597 80
F 69 14.227 23.904 12
F 70 29.974 8.492 79
F 71 1.052 26.111 77
F 72 3.279 25.999 84
F 73 0.114 19.808 67
F 74 6.314 13.048 94
F 75 13.718 3.301 71
F 76 29.152 13.061 31
F 77 26.623 28.583 45
F 78 22.900 3.002 30
F 79 3.074 0.643 57
F 80 7.761 1.017 77
F 81 16.251 26.458 61
F 82 29.061 22.574 95
F 83 22.164 7.906 18
F 84 20.577 24.314 24
F 85 9.414 14.611 73
F 86 17.883 1.631 97
F 87 17.231 17.233 62
F 88 18.028 4.080 13
F 89 12.415 8.188 72
F 90 29.568 7.407 79
F 91 20.000 16.089 91
F 92 20.008 16.302 18
F 93 0.834 28.794 76
F 94 26.720 26.858 81
F 95 16.057 10.272 35
F 96 14.234 0.257 48
F 97 21.540 12.316 64
F 98 17.726 29.358 35
F 99 1.284 26.120 90
