100	
F 0 3.168 9.030 44
F 1 14.181 6.677 39
F 2 6.806 0.653 11
F 3 23.515 0.559 91
F 4 5.898 18.271 57
F 5 21.202 10.596 78
F 6 15.167 22.973 43
F 7 27.751 27.033 60
F 8 15.631 5.371 65
F 9 21.839 26.278 53
F 10 22.566 5.431 12
F 11 3.878 25.802 82
F 12 5.628 5.136 71
F 13 11.997 28.066 53
F 14 12.067 5.701 40
F 15 13.229 4.140 98
F 16 13.190 24.115 84
F 17 6.946 19.238 33
F 18 3.723 12.212 16
F 19 3.293 15.887 29
F 20 0.779 29.824 77
F 21 29.467 28.541 52
F 22 29.626 25.588 38
F 23 28.552 3.409 21
F 24 0.021 9.095 43
F 25 3.610 21.357 96
F 26 9.669 23.670 70
F 27 3.288 21.719 89
F 28 0.015 3.058 43
F 29 27.441 29.970 25
F 30 5.179 3.092 65
F 31 12.357 7.673 28
F 32 5.631 26.513 67
F 33 18.673 19.748 26
F 34 18.775 26.294 26
F 35 19.367 26.524 33
F 36 17.587 14.606 86
F 37 1.550 22.184 60
F 38 12.884 23.392 46
F 39 10.717 19.784 45
F 40 5.354 1.629 32
F 41 27.054 29.473 54
F 42 4.342 15.350 99
F 43 22.877 28.981 94
F 44 7.095 2.926 47
F 45 3.935 22.637 41
F 46 13.494 5.980 76
F 47 6.101 23.045 32
F 48 18.412 10.373 75
F 49 3.517 5.424 27
F 50 10.816 12.132 30
F 51 20.072 28.716 49
F 52 24.114 23.946 100
F 53 6.354 9.871 79
F 54 22.703 28.838 61
F 55 18.255 10.953 41
F 56 18.000 15.769 54
F 57 19.670 1.148 27
F 58 27.862 17.489 11
F 59 8.810 1.358 82
F 60 21.341 16.091 63
F 61 6.328 12.417 56
F 62 25.150 19.797 53
F 63 25.583 14.446 35
F 64 21.936 29.084 44
F 65 7.158 7.281 12
F 66 29.480 24.079 61
F 67 11.665 19.576 99
F 68 21.413 3.071 50
F 69 20.784 9.989 93
F 70 18.975 27.966 48
F 71 9.015 26.671 12
F 72 4.442 28.775 74
F 73 9.194 24.843 83
F 74 27.278 19.284 67
F 75 3.554 27.569 66
F 76 7.728 28.539 14
F 77 0.628 2.642 57
F 78 26.360 12.065 61
F 79 17.945 2.252 45
F 80 10.650 7.344 20
F 81 3.369 8.016 34
F 82 28.082 5.585 56
F 83 4.428 27.621 94
F 84 4.103 26.147 11
F 85 21.661 26.358 45
F 86 7.393 3.352 86
F 87 19.790 23.390 42
F 88 5.524 0.305 18
F 89 9.884 9.025 56
F 90 11.598 28.119 24
F 91 23.391 5.324 82
F 92 16.872 14.102 42
F 93 11.153 11.486 33
F 94 29.161 19.817 55
F 95 5.941 3.132 90
F 96 10.889 13.611 16
F 97 25.523 8.383 92
F 98 1.793 18.479 61
F 99 20.048 10.063 13
