100	
F 0 1.789 20.459 14
F 1 2.143 15.649 19
F 2 24.544 24.526 75
F 3 4.496 19.788 57
F 4 29.189 19.470 82
F 5 13.614 12.972 84
F 6 2.504 3.995 26
F 7 11.728 24.941 82
F 8 1.814 11.978 57
F 9 12.504 19.706 67
F 10 8.760 12.950 11
F 11 29.522 5.015 20
F 12 11.172 5.944 54
F 13 10.185 28.549 93
F 14 1.580 22.136 34
F 15 12.685 16.436 95
F 16 12.532 29.492 37
F 17 21.033 19.990 59
F 18 20.943 19.996 26
F 19 3.840 29.972 25
F 20 0.978 16.836 89
F 21 20.075 5.713 43
F 22 13.822 29.449 24
F 23 25.666 19.343 44
F 24 5.728 12.848 53
F 25 3.618 17.685 30
F 26 11.539 17.490 33
F 27 8.713 18.513 34
F 28 24.731 29.480 76
F 29 10.316 17.522 20
F 30 27.189 26.390 84
F 31 7.822 17.831 12
F 32 12.758 9.382 25
F 33 5.363 12.687 18
F 34 17.956 14.128 73
F 35 20.997 19.156 13
F 36 2.064 9.588 58
F 37 19.633 12.229 84
F 38 21.551 29.059 58
F 39 9.754 3.169 65
F 40 23.364 12.704 18
F 41 7.994 4.610 35
F 42 13.203 15.814 51
F 43 26.261 15.542 95
F 44 19.131 28.731 32
F 45 20.284 8.672 70
F 46 20.854 2.040 33
F 47 6.721 20.035 86
F 48 10.334 23.416 71
F 49 0.201 18.065 45
F 50 27.480 0.035 52
F 51 12.730 13.827 79
F 52 9.674 23.542 52
F 53 1.073 5.276 75
F 54 14.205 4.582 41
F 55 18.222 5.752 76
F 56 7.285 27.523 34
F 57 22.965 5.660 36
F 58 2.733 17.286 72
F 59 16.398 12.772 68
F 60 19.429 20.371 67
F 61 28.355 6.268 74
F 62 7.087 3.582 65
F 63 13.504 13.762 70
F 64 23.109 10.507 70
F 65 12.485 25.258 85
F 66 7.693 18.404 62
F 67 16.222 26.098 34
F 68 9.542 3.576 95
F 69 19.367 14.384 68
F 70 16.341 19.419 59
F 71 21.631 15.675 99
F 72 6.560 3.174 20
F 73 1.908 12.137 50
F 74 10.974 22.905 67
F 75 23.159 27.986 98
F 76 5.761 4.166 73
F 77 2.815 15.762 58
F 78 25.834 14.546 45
F 79 20.143 22.238 57
F 80 10.431 4.500 63
F 81 7.864 1.334 78
F 82 7.284 13.272 72
F 83 10.777 22.090 46
F 84 20.502 21.121 50
F 85 0.587 9.926 48
F 86 8.108 5.912 84
F 87 12.898 26.633 45
F 88 23.073 11.904 83
F 89 22.652 11.322 29
F 90 23.712 28.479 39
F 91 20.138 13.159 85
F 92 23.066 5.018 88
F 93 29.696 15.433 90
F 94 17.641 4.643 28
F 95 12.209 22.461 84
F 96 23.699 9.556 58
F 97 2.699 3.351 22
F 98 20.360 14.855 27
F 99 14.850 4.428 15
