2500
F 0 6.857 9.834 83
F 1 20.090 6.659 50
F 2 8.201 17.286 72
F 3 1.175 19.352 23
F 4 23.896 28.271 38
F 5 29.060 27.046 43
F 6 9.370 15.509 37
F 7 14.300 23.542 43
F 8 26.895 15.758 95
F 9 25.699 4.831 99
F 10 5.533 13.538 34
F 11 12.191 15.320 99
F 12 29.477 25.292 28
F 13 18.829 27.590 20
F 14 17.100 15.187 41
F 15 14.147 5.811 55
F 16 29.656 24.338 95
F 17 23.198 0.848 61
F 18 8.956 9.460 96
F 19 13.786 28.202 26
F 20 27.324 1.112 11
F 21 12.644 10.879 48
F 22 7.936 10.737 87
F 23 5.526 18.796 59
F 24 20.713 28.030 17
F 25 26.524 1.159 50
F 26 20.861 3.348 74
F 27 21.709 14.907 35
F 28 1.169 10.766 27
F 29 29.371 3.521 48
F 30 0.483 21.974 84
F 31 11.362 15.960 62
F 32 22.099 22.138 24
F 33 10.895 27.792 86
F 34 8.925 22.276 41
F 35 10.084 3.861 84
F 36 13.432 29.591 44
F 37 28.338 24.978 41
F 38 9.105 13.562 17
F 39 12.625 11.102 56
F 40 4.599 22.428 28
F 41 20.559 1.078 49
F 42 12.697 22.373 26
F 43 10.489 21.604 84
F 44 2.765 26.361 90
F 45 6.626 21.831 37
F 46 6.217 13.826 24
F 47 1.195 26.681 29
F 48 14.757 1.245 29
F 49 25.859 6.979 18
F 50 18.287 12.084 31
F 51 19.365 17.672 15
F 52 11.737 4.622 24
F 53 3.341 13.671 83
F 54 29.702 3.616 76
F 55 21.533 2.485 46
F 56 5.359 11.438 89
F 57 2.040 3.823 49
F 58 3.285 24.546 97
F 59 10.265 24.374 31
F 60 22.349 6.826 19
F 61 10.020 23.878 22
F 62 14.642 1.488 40
F 63 28.313 21.796 87
F 64 1.929 22.592 74
F 65 4.414 26.154 33
F 66 15.852 6.341 91
F 67 19.675 22.746 10
F 68 14.221 10.346 57
F 69 8.595 12.703 58
F 70 15.421 10.919 22
F 71 9.299 27.421 40
F 72 10.787 3.287 42
F 73 2.583 20.891 27
F 74 25.175 11.836 85
F 75 21.329 2.483 25
F 76 27.670 14.663 17
F 77 20.417 2.202 40
F 78 0.763 21.781 22
F 79 13.466 14.645 73
F 80 24.385 17.774 37
F 81 21.805 13.251 79
F 82 25.093 18.749 61
F 83 15.984 8.889 50
