2500
F 0 11.793 6.749 42
F 1 4.343 8.551 52
F 2 26.862 25.940 67
F 3 13.817 0.120 29
F 4 28.346 18.785 39
F 5 7.712 0.300 77
F 6 5.233 13.318 54
F 7 16.873 1.765 23
F 8 17.053 26.361 29
F 9 26.063 6.206 71
F 10 2.813 23.048 99
F 11 11.364 6.366 97
F 12 7.304 23.273 70
F 13 7.425 0.197 76
F 14 26.210 5.486 80
F 15 26.510 0.869 27
F 16 9.828 2.092 22
F 17 11.593 13.087 80
F 18 7.953 17.105 94
F 19 14.160 2.744 74
F 20 7.207 25.858 18
F 21 13.573 0.765 10
F 22 6.846 10.015 100
F 23 7.042 16.127 46
F 24 12.529 6.057 25
F 25 13.398 24.332 79
F 26 15.489 20.321 95
F 27 28.576 21.542 97
F 28 15.682 9.637 24
F 29 18.426 14.785 26
F 30 14.283 15.996 90
F 31 15.048 20.020 11
F 32 25.063 5.408 67
F 33 11.190 28.100 60
F 34 17.246 28.217 83
F 35 11.579 24.543 36
F 36 1.900 17.380 95
F 37 23.442 20.044 14
F 38 3.079 4.301 96
F 39 17.864 26.511 87
F 40 3.859 2.880 86
F 41 23.879 16.457 71
F 42 29.287 13.608 22
F 43 27.387 17.603 15
F 44 25.603 28.642 25
F 45 20.147 22.209 70
F 46 7.526 29.174 91
F 47 27.570 21.629 28
F 48 1.871 12.660 62
F 49 28.382 19.372 75
F 50 1.262 14.510 40
F 51 17.720 23.932 94
F 52 1.327 18.402 17
F 53 18.931 7.935 83
F 54 17.573 8.657 16
F 55 9.782 26.626 15
F 56 8.956 26.173 58
F 57 0.585 27.620 29
F 58 13.244 22.509 88
F 59 2.616 20.477 32
F 60 17.127 6.309 21
F 61 11.059 25.999 44
F 62 29.461 9.569 12
F 63 7.396 22.425 90
F 64 16.053 2.668 56
F 65 12.679 8.515 19
F 66 8.852 4.508 76
F 67 6.472 8.027 23
F 68 28.982 9.116 63
F 69 19.459 12.077 62
F 70 25.768 13.420 44
F 71 21.767 16.024 48
F 72 1.336 6.349 63
F 73 23.761 28.001 45
F 74 26.430 8.583 55
F 75 4.944 6.738 16
F 76 9.452 14.674 96
F 77 17.479 1.567 51
F 78 26.595 19.044 43
F 79 8.672 19.765 88
F 80 22.092 23.102 32
F 81 8.116 13.566 89
F 82 14.465 15.089 68
F 83 12.466 16.074 86
F 84 21.049 24.454 34
F 85 27.786 18.887 99
F 86 12.460 25.999 15
F 87 14.027 11.962 29
F 88 3.071 4.398 52
F 89 22.835 25.816 89
F 90 15.937 6.693 16
F 91 29.504 13.338 80
F 92 14.593 11.750 81
F 93 0.667 11.498 37
F 94 25.121 5.007 66
F 95 14.007 24.946 49
F 96 10.006 19.829 86
F 97 21.968 24.164 61
F 98 26.367 15.978 97
F 99 22.183 4.387 100
F 100 28.876 1.468 87
F 101 12.215 20.641 36
F 102 23.965 17.931 95
F 103 5.463 29.685 44
F 104 10.470 23.906 45
F 105 5.416 9.175 17
F 106 25.245 22.230 55
F 107 19.409 17.746 28
F 108 5.387 27.288 31
F 109 9.774 9.901 96
F 110 11.241 15.350 82
F 111 1.882 6.735 13
F 112 19.813 27.624 57
F 113 19.498 3.106 18
F 114 13.404 9.255 63
F 115 22.579 10.524 88
F 116 14.809 25.801 18
F 117 2.555 21.084 22
F 118 29.843 8.335 10
F 119 9.745 21.952 61
F 120 25.094 27.753 89
F 121 1.830 2.430 46
F 122 29.454 19.322 20
F 123 2.560 0.178 44
F 124 11.816 16.497 91
F 125 22.340 13.287 16
F 126 18.141 15.492 77
F 127 9.225 12.941 76
F 128 17.559 29.800 82
F 129 9.512 22.046 91
F 130 7.264 24.065 11
F 131 9.694 7.326 65
F 132 29.016 22.469 97
F 133 29.194 27.425 65
F 134 15.691 21.880 93
F 135 28.978 29.738 89
F 136 14.469 0.175 97
F 137 27.410 15.421 71
F 138 27.211 3.222 48
F 139 19.257 20.866 10
F 140 13.322 18.254 82
F 141 20.648 10.737 79
F 142 13.117 5.049 78
F 143 10.543 28.815 54
F 144 2.423 25.142 14
F 145 2.161 3.284 12
F 146 2.336 3.766 52
F 147 17.757 22.389 52
F 148 20.980 20.238 24
F 149 11.845 5.645 23
F 150 0.100 0.564 99
F 151 10.836 2.747 77
F 152 15.885 14.624 67
F 153 14.700 25.517 59
F 154 9.842 5.604 70
F 155 13.126 1.381 17
F 156 16.892 26.137 87
F 157 9.281 5.361 76
