200
0 23.493 11.831 1 88
1 5.927 27.349 1 92
2 8.333 23.047 1 48
3 18.866 14.322 1 69
4 28.567 15.402 1 23
5 21.519 19.071 1 24
6 0.489 18.209 1 33
7 24.125 4.117 1 31
8 3.894 12.028 1 26
9 6.548 29.968 1 65
10 18.379 25.173 1 71
11 15.729 19.127 1 71
12 8.776 29.183 1 46
13 23.097 15.802 1 47
14 8.499 26.746 1 78
15 27.571 24.232 1 41
16 15.780 28.480 1 40
17 19.897 5.766 1 99
18 1.925 10.467 1 25
19 1.893 13.731 1 42
20 27.066 29.119 1 33
21 16.193 8.000 1 99
22 15.376 22.807 1 92
23 1.178 15.948 1 10
24 27.924 27.955 1 75
25 22.156 8.529 1 54
26 20.636 10.621 1 82
27 26.402 13.203 1 20
28 6.869 9.910 1 63
29 20.600 10.511 1 75
30 19.719 17.659 1 85
31 27.719 13.187 1 45
32 20.527 24.443 1 91
33 6.475 14.475 1 24
34 4.430 27.604 1 13
35 12.959 19.232 1 71
36 23.580 8.432 1 83
37 6.783 13.411 1 74
38 16.693 8.287 1 65
39 27.204 5.088 1 72
40 14.863 3.782 1 22
41 28.050 29.543 1 14
42 22.493 11.496 1 34
43 6.968 8.825 1 29
44 4.572 7.332 1 36
45 23.804 3.764 1 87
46 2.236 22.352 1 84
47 15.647 1.576 1 41
48 23.934 7.202 1 27
49 29.022 19.697 1 41
50 2.804 22.792 1 41
51 2.347 15.606 1 49
52 13.843 6.140 1 65
53 22.667 17.200 1 80
54 30.000 4.734 1 75
55 3.764 26.699 1 97
56 26.116 1.622 1 64
57 27.692 0.125 1 27
58 4.894 5.411 1 17
59 24.591 27.391 1 67
60 17.383 16.575 1 61
61 2.989 20.622 1 37
62 9.129 22.719 1 85
63 26.328 17.309 1 12
64 1.063 18.867 1 32
65 27.761 24.997 1 57
66 29.383 24.931 1 21
67 29.508 27.101 1 51
68 4.919 14.918 1 30
69 2.310 26.668 1 12
70 18.884 7.441 1 24
71 9.506 21.019 1 78
72 2.225 6.943 1 87
73 19.534 6.710 1 39
74 8.401 29.144 1 97
75 3.398 21.578 1 16
76 28.330 17.776 1 18
77 25.431 10.091 1 85
78 10.348 0.097 1 29
79 7.017 24.997 1 51
80 14.458 14.489 1 53
81 5.477 21.363 1 29
82 12.420 1.226 1 57
83 19.129 20.218 1 63
84 18.273 5.539 1 81
85 9.851 21.922 1 31
86 27.627 6.066 1 54
87 7.718 19.594 1 77
88 7.815 2.629 1 26
89 2.812 20.584 1 89
90 17.301 10.848 1 68
91 8.663 19.997 1 88
92 9.889 8.651 1 13
93 0.107 29.531 1 61
94 5.646 9.944 1 91
95 27.568 28.759 1 12
96 3.634 20.972 1 92
97 23.228 11.515 1 86
98 25.858 27.488 1 36
99 16.441 23.810 1 69
100 27.289 27.148 1 43
101 17.286 14.944 1 26
102 25.937 8.217 1 14
103 25.468 13.910 1 66
104 5.413 8.732 1 46
105 4.172 21.827 1 43
106 25.144 14.773 1 25
107 6.659 5.346 1 91
108 4.147 3.638 1 98
109 27.957 9.744 1 65
110 25.105 18.663 1 33
111 10.049 14.882 1 62
112 18.266 19.765 1 81
113 2.176 4.537 1 45
114 10.908 19.416 1 61
115 2.734 9.942 1 19
116 17.507 28.035 1 85
117 22.853 19.762 1 83
118 26.491 4.718 1 82
119 6.235 15.531 1 61
120 24.898 12.786 1 61
121 9.780 7.330 1 49
122 29.545 19.160 1 14
123 4.082 26.927 1 65
124 23.498 0.162 1 19
125 3.440 8.810 1 11
126 1.475 21.630 1 96
127 21.237 29.594 1 48
128 25.955 14.217 1 34
129 11.487 2.987 1 43
130 24.273 19.714 1 43
131 1.603 1.545 1 30
132 20.762 23.426 1 21
133 17.689 3.573 1 73
134 17.851 15.897 1 60
135 26.662 9.129 1 74
136 18.292 5.095 1 55
137 17.886 18.568 1 74
138 2.103 24.894 1 83
139 5.089 27.712 1 80
140 24.803 6.765 1 29
141 26.348 10.716 1 63
142 19.774 24.447 1 51
143 23.348 7.724 1 27
144 9.245 25.083 1 64
145 18.373 5.941 1 48
146 23.468 20.238 1 26
147 12.036 6.011 1 72
148 6.930 13.020 1 95
149 4.642 15.985 1 22
150 11.406 0.437 1 50
151 22.122 9.162 1 11
152 16.569 19.490 1 34
153 24.294 20.580 1 34
154 19.377 9.359 1 82
155 25.317 15.989 1 97
156 15.555 19.281 1 26
157 21.566 10.865 1 26
158 4.586 20.334 1 83
159 20.572 1.907 1 55
160 21.009 18.569 1 50
161 0.171 0.034 1 64
162 19.661 7.847 1 82
163 10.241 5.435 1 59
164 19.599 26.370 1 77
165 5.588 26.550 1 94
166 24.869 15.104 1 83
167 5.733 27.125 1 91
168 26.068 21.182 1 15
169 27.975 22.169 1 58
170 16.543 27.797 1 69
171 16.577 14.832 1 15
172 24.424 23.989 1 57
173 29.859 19.716 1 53
174 26.229 9.736 1 58
175 22.780 19.133 1 52
176 7.884 23.847 1 21
177 5.009 14.117 1 33
178 26.191 25.953 1 61
179 18.359 12.374 1 60
180 16.157 19.368 1 44
181 0.989 17.371 1 16
182 24.978 15.545 1 14
183 14.694 3.379 1 80
184 24.431 1.455 1 55
185 13.564 19.130 1 65
186 7.411 12.392 1 16
187 21.528 0.524 1 15
188 17.480 24.388 1 40
189 29.855 14.321 1 38
190 19.223 2.228 1 52
191 6.594 6.678 1 70
192 22.138 27.705 1 71
193 25.518 13.157 1 36
194 26.973 28.467 1 16
195 16.102 10.007 1 93
196 28.495 14.327 1 80
197 29.018 26.530 1 86
198 23.407 13.741 1 27
199 7.728 27.143 1 38
