100	
0 25.521 16.817 1 94
1 20.900 17.484 1 83
2 26.370 29.667 1 10
3 25.963 18.377 1 99
4 15.830 14.386 1 82
5 6.835 14.943 1 91
6 17.240 25.355 1 76
7 17.580 7.402 1 70
8 2.504 18.779 1 69
9 21.893 26.723 1 98
10 23.071 17.443 1 94
11 17.403 0.509 1 21
12 25.881 14.529 1 86
13 6.282 16.569 1 67
14 0.960 18.441 1 43
15 1.486 14.687 1 27
16 3.693 6.165 1 23
17 5.672 1.280 1 67
18 8.456 16.158 1 73
19 14.973 16.074 1 50
20 3.718 14.711 1 87
21 26.218 8.109 1 29
22 16.949 19.209 1 48
23 6.179 28.438 1 17
24 3.171 4.261 1 25
25 18.629 17.211 1 15
26 27.936 21.860 1 76
27 1.902 25.813 1 94
28 29.532 25.768 1 81
29 15.401 5.328 1 46
30 4.018 0.927 1 95
31 9.039 8.866 1 40
32 14.012 19.446 1 12
33 25.266 16.771 1 87
34 10.436 13.381 1 15
35 5.313 19.884 1 40
36 26.955 3.545 1 99
37 16.199 21.208 1 100
38 8.635 12.436 1 52
39 22.919 24.546 1 19
40 5.344 10.789 1 15
41 15.657 10.075 1 26
42 6.268 27.155 1 71
43 14.054 27.364 1 19
44 22.366 22.088 1 61
45 5.526 17.916 1 37
46 4.024 6.378 1 91
47 2.144 7.275 1 15
48 13.252 0.398 1 91
49 5.900 2.801 1 38
50 13.682 3.050 1 100
51 9.963 8.920 1 16
52 8.947 1.391 1 55
53 22.843 18.932 1 18
54 2.426 23.317 1 91
55 16.013 3.275 1 84
56 10.143 8.819 1 77
57 0.310 1.453 1 70
58 18.104 15.783 1 76
59 21.218 23.441 1 36
60 20.776 16.700 1 46
61 1.848 23.405 1 40
62 18.236 22.238 1 19
63 3.837 16.486 1 54
64 26.714 23.969 1 76
65 1.540 2.187 1 18
66 23.951 28.290 1 72
67 3.962 21.682 1 20
68 3.525 19.222 1 40
69 19.614 22.474 1 62
70 22.201 7.045 1 76
71 29.118 26.008 1 18
72 10.993 11.076 1 72
73 17.938 23.681 1 43
74 6.181 2.600 1 79
75 6.170 11.648 1 60
76 6.869 19.258 1 54
77 4.555 23.458 1 19
78 8.822 7.121 1 58
79 2.745 12.159 1 19
80 3.369 23.533 1 36
81 18.106 28.933 1 49
82 20.843 22.743 1 49
83 19.665 3.293 1 94
84 5.624 7.985 1 82
85 14.628 23.069 1 46
86 8.188 1.117 1 71
87 12.887 13.552 1 65
88 1.782 9.474 1 80
89 20.893 3.760 1 22
90 2.771 0.235 1 48
91 19.667 21.688 1 58
92 3.265 18.953 1 21
93 4.029 2.958 1 23
94 5.048 5.887 1 39
95 9.493 6.527 1 33
96 26.788 21.097 1 60
97 5.533 6.361 1 17
98 27.414 21.201 1 60
99 9.403 4.986 1 66
