100	
0 29.638 5.113 1 33
1 11.904 2.220 1 72
2 12.072 29.485 1 46
3 18.620 4.631 1 44
4 4.834 22.743 1 88
5 10.523 20.566 1 36
6 15.919 24.973 1 64
7 10.059 8.977 1 51
8 12.679 10.788 1 60
9 22.276 12.730 1 49
10 3.746 0.733 1 36
11 9.526 19.611 1 96
12 28.072 13.737 1 32
13 22.917 22.780 1 77
14 22.311 3.178 1 71
15 13.898 6.365 1 19
16 24.707 5.250 1 25
17 19.980 26.832 1 56
18 21.081 4.608 1 96
19 16.227 20.392 1 13
20 24.276 22.459 1 21
21 15.751 9.775 1 59
22 11.966 12.453 1 26
23 7.662 0.616 1 93
24 19.611 27.978 1 25
25 27.633 23.840 1 62
26 13.201 7.728 1 78
27 6.860 1.926 1 79
28 20.136 21.456 1 68
29 12.571 11.723 1 83
30 9.523 24.436 1 81
31 25.568 15.169 1 67
32 28.527 13.319 1 15
33 26.002 18.936 1 42
34 29.910 6.725 1 69
35 18.150 11.617 1 23
36 0.754 12.633 1 27
37 21.773 11.111 1 86
38 22.027 17.131 1 26
39 28.722 7.960 1 93
40 6.713 11.207 1 18
41 19.203 5.419 1 14
42 21.695 10.423 1 69
43 11.516 18.820 1 12
44 27.317 24.017 1 77
45 24.393 11.499 1 66
46 17.265 15.902 1 35
47 7.459 13.549 1 30
48 24.133 29.583 1 13
49 16.070 2.612 1 82
50 29.674 2.008 1 95
51 0.545 20.515 1 81
52 16.024 26.561 1 91
53 18.778 4.136 1 30
54 5.464 1.255 1 20
55 18.493 28.190 1 42
56 12.319 29.530 1 95
57 20.299 29.649 1 79
58 10.101 19.871 1 32
59 8.865 20.405 1 58
60 12.348 18.079 1 78
61 17.506 16.554 1 63
62 15.355 2.478 1 75
63 29.885 10.636 1 97
64 10.393 26.596 1 51
65 12.403 6.532 1 21
66 9.267 21.783 1 80
67 20.814 0.294 1 86
68 27.670 23.129 1 14
69 11.346 21.130 1 76
70 6.728 8.072 1 71
71 14.325 18.711 1 31
72 5.314 24.889 1 79
73 28.034 3.237 1 26
74 2.973 14.693 1 27
75 26.877 2.973 1 14
76 16.719 23.175 1 38
77 5.369 10.169 1 29
78 15.305 27.191 1 67
79 3.046 11.726 1 15
80 15.038 12.952 1 100
81 24.348 14.570 1 91
82 4.126 11.700 1 93
83 27.525 21.407 1 66
84 10.299 28.081 1 21
85 21.918 19.394 1 85
86 11.948 22.495 1 85
87 9.674 16.568 1 98
88 16.479 9.913 1 66
89 10.819 22.695 1 47
90 14.770 20.842 1 98
91 9.833 25.134 1 77
92 28.625 0.958 1 42
93 19.880 8.445 1 31
94 21.334 18.737 1 63
95 19.813 1.427 1 41
96 13.540 7.227 1 74
97 25.685 8.445 1 76
98 4.133 25.102 1 22
99 17.646 10.985 1 83
