100	
F 0 11.159 4.466 25
F 1 4.885 17.857 87
F 2 1.323 17.703 32
F 3 6.555 21.853 26
F 4 3.208 13.593 27
F 5 11.159 5.513 90
F 6 6.405 16.283 25
F 7 13.448 24.678 53
F 8 26.385 19.692 59
F 9 15.557 12.761 83
F 10 19.261 5.528 100
F 11 14.652 15.277 79
F 12 20.238 21.759 30
F 13 11.493 10.385 86
F 14 29.258 8.465 98
F 15 18.065 5.608 52
F 16 3.725 20.999 78
F 17 14.392 20.494 75
F 18 6.383 4.213 53
F 19 29.982 26.424 14
F 20 28.459 26.786 29
F 21 29.458 7.636 66
F 22 15.563 14.845 32
F 23 1.913 5.053 70
F 24 21.182 25.742 34
F 25 0.674 16.744 28
F 26 27.607 8.253 31
F 27 15.544 7.682 11
F 28 29.295 26.963 96
F 29 25.336 11.429 18
F 30 21.982 20.477 49
F 31 4.296 9.213 71
F 32 15.118 22.040 68
F 33 2.035 29.841 26
F 34 13.814 16.822 69
F 35 24.367 23.291 37
F 36 5.407 25.257 69
F 37 18.238 14.324 65
F 38 11.348 25.990 53
F 39 13.831 9.049 60
F 40 17.279 4.326 75
F 41 6.003 8.386 73
F 42 5.718 12.658 29
F 43 4.161 24.413 40
F 44 14.418 2.010 17
F 45 9.524 9.437 40
F 46 19.621 12.607 85
F 47 26.226 16.491 40
F 48 16.259 7.522 43
F 49 25.492 25.958 17
F 50 28.350 0.460 17
F 51 22.615 11.186 29
F 52 25.088 25.743 80
F 53 10.443 29.028 39
F 54 16.923 6.642 63
F 55 9.501 21.149 16
F 56 2.731 5.542 27
F 57 4.694 8.171 26
F 58 1.059 2.129 12
F 59 18.398 8.128 52
F 60 5.272 24.333 12
F 61 15.397 27.532 77
F 62 23.389 10.964 97
F 63 10.649 26.207 76
F 64 12.671 15.427 40
F 65 3.437 23.603 53
F 66 4.309 14.594 92
F 67 13.187 19.726 51
F 68 3.477 10.473 37
F 69 0.152 4.997 89
F 70 22.053 2.097 23
F 71 28.188 26.428 39
F 72 13.897 21.535 49
F 73 16.078 28.509 55
F 74 24.525 22.072 24
F 75 23.749 0.411 75
F 76 14.773 10.122 78
F 77 21.195 13.277 84
F 78 24.481 24.485 55
F 79 4.912 17.521 92
F 80 8.689 10.626 40
F 81 21.812 20.951 35
F 82 26.015 2.559 16
F 83 29.048 18.752 79
F 84 4.362 9.416 10
F 85 16.784 27.664 50
F 86 10.478 15.392 18
F 87 22.914 11.652 23
F 88 11.552 8.175 37
F 89 0.346 7.166 52
F 90 4.225 11.274 51
F 91 15.805 16.542 40
F 92 6.449 4.474 60
F 93 9.859 19.610 81
F 94 24.327 20.488 35
F 95 15.620 16.554 53
F 96 4.272 10.256 88
F 97 7.403 5.594 57
F 98 11.478 25.330 74
F 99 20.554 9.295 11
