100	
F 0 10.513 8.106 77
F 1 21.690 25.702 93
F 2 8.070 20.645 66
F 3 2.147 5.652 40
F 4 9.331 12.606 18
F 5 16.796 20.029 20
F 6 9.470 29.424 90
F 7 0.683 25.899 32
F 8 13.008 4.061 29
F 9 23.242 2.616 46
F 10 17.703 5.896 73
F 11 17.789 13.926 32
F 12 12.383 23.115 13
F 13 18.227 2.384 47
F 14 29.564 25.279 15
F 15 21.826 3.449 54
F 16 26.058 0.501 84
F 17 23.516 5.811 92
F 18 20.511 26.652 74
F 19 14.547 24.997 18
F 20 0.765 10.072 54
F 21 6.761 16.641 71
F 22 25.048 26.876 49
F 23 11.990 13.204 38
F 24 13.409 28.932 52
F 25 14.880 0.646 27
F 26 26.944 11.679 19
F 27 10.491 5.356 32
F 28 19.230 29.273 93
F 29 1.614 27.093 27
F 30 29.778 9.795 30
F 31 28.311 24.325 93
F 32 21.555 26.378 88
F 33 10.723 4.088 83
F 34 20.434 12.942 95
F 35 28.535 0.962 35
F 36 2.033 24.808 46
F 37 17.435 10.306 97
F 38 18.102 20.029 88
F 39 12.603 2.202 88
F 40 20.840 25.243 71
F 41 21.042 26.863 63
F 42 9.756 29.846 29
F 43 8.588 24.993 79
F 44 6.017 22.943 65
F 45 28.928 15.111 53
F 46 17.571 29.388 41
F 47 7.830 17.698 77
F 48 2.460 11.249 18
F 49 9.545 13.597 24
F 50 1.796 13.346 36
F 51 5.975 15.294 12
F 52 24.903 6.012 48
F 53 21.993 15.804 34
F 54 23.035 28.632 21
F 55 0.747 12.661 16
F 56 3.768 2.773 31
F 57 6.336 18.294 46
F 58 21.801 28.839 78
F 59 2.362 26.039 43
F 60 23.910 23.592 40
F 61 28.500 24.855 67
F 62 8.869 18.510 99
F 63 10.320 7.189 10
F 64 27.279 18.826 81
F 65 22.461 18.507 27
F 66 25.308 21.480 69
F 67 18.384 26.214 81
F 68 21.733 12.275 100
F 69 18.714 10.595 26
F 70 9.627 7.668 95
F 71 26.787 29.642 96
F 72 26.226 4.867 23
F 73 19.494 23.703 17
F 74 7.336 0.321 31
F 75 7.646 27.366 43
F 76 1.141 19.525 83
F 77 2.513 0.344 43
F 78 12.383 12.481 52
F 79 13.980 16.445 58
F 80 15.231 23.433 36
F 81 16.515 17.240 28
F 82 16.657 6.423 59
F 83 2.093 25.813 29
F 84 7.159 11.418 36
F 85 22.516 9.568 20
F 86 24.184 7.562 55
F 87 1.196 18.726 45
F 88 9.248 9.961 94
F 89 14.040 0.002 75
F 90 11.984 0.688 67
F 91 13.181 17.753 66
F 92 13.623 1.473 75
F 93 22.203 12.144 15
F 94 28.440 26.322 84
F 95 13.459 26.534 87
F 96 19.432 15.203 17
F 97 10.872 6.933 87
F 98 19.032 21.944 24
F 99 28.489 12.013 65
