100	
F 0 3.411 22.034 90
F 1 13.287 12.243 47
F 2 26.361 15.816 21
F 3 6.346 5.047 42
F 4 10.937 16.550 22
F 5 21.312 10.650 68
F 6 12.758 22.720 32
F 7 5.653 4.582 99
F 8 29.242 27.663 51
F 9 6.054 11.267 77
F 10 27.033 25.814 98
F 11 4.545 3.695 27
F 12 7.729 21.845 30
F 13 17.911 5.223 62
F 14 13.769 26.488 11
F 15 11.022 4.882 17
F 16 27.035 12.837 59
F 17 2.611 17.667 47
F 18 18.377 1.210 14
F 19 13.723 24.586 73
F 20 16.498 6.028 67
F 21 1.360 21.622 48
F 22 15.474 27.338 77
F 23 28.862 22.721 49
F 24 13.665 15.347 31
F 25 13.191 4.327 57
F 26 12.114 1.649 43
F 27 2.957 18.299 30
F 28 17.420 9.915 77
F 29 23.448 3.574 49
F 30 4.360 2.985 56
F 31 5.552 21.758 13
F 32 5.257 25.459 85
F 33 6.119 14.626 58
F 34 5.865 27.426 35
F 35 28.531 20.495 66
F 36 16.462 23.339 31
F 37 3.497 10.603 19
F 38 11.425 29.340 65
F 39 17.278 13.491 50
F 40 12.223 26.958 47
F 41 20.405 1.079 26
F 42 2.817 3.756 27
F 43 13.963 5.153 57
F 44 20.259 26.067 78
F 45 29.527 6.595 26
F 46 27.682 26.968 44
F 47 4.116 4.268 11
F 48 24.238 24.744 92
F 49 10.468 13.699 68
F 50 20.205 29.277 65
F 51 27.832 27.845 100
F 52 8.049 28.384 20
F 53 26.099 3.285 91
F 54 19.056 18.030 52
F 55 15.417 16.343 72
F 56 16.891 6.116 44
F 57 18.926 15.455 22
F 58 24.894 25.183 39
F 59 4.752 25.715 39
F 60 8.089 25.818 82
F 61 7.874 26.966 21
F 62 25.696 24.742 51
F 63 3.843 2.466 26
F 64 21.824 14.609 56
F 65 27.598 6.464 22
F 66 13.257 6.663 31
F 67 8.262 4.144 26
F 68 11.170 29.602 87
F 69 22.020 17.693 31
F 70 7.273 0.568 83
F 71 21.388 23.246 37
F 72 23.950 15.258 21
F 73 26.285 6.163 36
F 74 8.725 26.263 24
F 75 21.684 24.167 77
F 76 23.763 20.935 80
F 77 10.956 27.290 60
F 78 25.693 28.725 82
F 79 12.539 18.088 57
F 80 18.249 5.268 57
F 81 14.905 25.386 62
F 82 5.281 3.891 69
F 83 6.394 13.363 77
F 84 19.965 8.982 80
F 85 10.662 2.704 75
F 86 21.496 2.432 76
F 87 2.512 26.751 90
F 88 17.080 25.411 21
F 89 6.141 1.484 72
F 90 8.799 22.435 58
F 91 9.838 27.631 85
F 92 15.690 3.680 18
F 93 20.189 21.313 98
F 94 28.870 12.062 27
F 95 11.681 26.554 64
F 96 18.846 28.820 32
F 97 9.541 8.586 93
F 98 24.256 29.324 26
F 99 24.156 10.932 61
