100	
F 0 10.015 6.160 54
F 1 0.936 24.827 34
F 2 20.325 23.816 71
F 3 19.523 7.120 53
F 4 28.093 7.233 29
F 5 8.174 23.275 40
F 6 18.092 5.520 18
F 7 9.267 6.926 92
F 8 28.107 0.956 63
F 9 1.315 12.747 57
F 10 25.210 18.751 33
F 11 27.141 23.019 61
F 12 26.915 11.042 40
F 13 18.566 2.607 44
F 14 5.621 24.316 75
F 15 20.240 27.419 84
F 16 16.462 0.466 19
F 17 15.443 28.574 86
F 18 28.050 29.202 44
F 19 9.627 23.497 29
F 20 28.775 27.907 43
F 21 10.347 20.780 74
F 22 24.010 17.810 19
F 23 16.785 1.293 78
F 24 19.789 17.984 30
F 25 21.411 21.735 41
F 26 0.983 25.308 79
F 27 15.289 21.209 81
F 28 9.920 27.410 62
F 29 8.637 8.006 90
F 30 10.983 4.500 95
F 31 19.525 29.466 27
F 32 24.862 14.814 63
F 33 1.347 16.934 67
F 34 14.943 1.789 56
F 35 1.596 25.309 64
F 36 20.731 19.417 66
F 37 28.616 5.308 53
F 38 25.272 14.909 79
F 39 5.396 20.749 92
F 40 4.880 12.843 14
F 41 6.772 19.985 88
F 42 10.342 0.818 91
F 43 14.132 27.314 40
F 44 20.733 0.523 56
F 45 9.954 10.083 96
F 46 22.515 10.018 67
F 47 12.466 17.295 96
F 48 18.475 4.517 85
F 49 21.785 3.265 25
F 50 8.910 12.707 58
F 51 8.253 24.839 81
F 52 8.212 18.471 19
F 53 20.099 10.422 70
F 54 8.859 20.413 45
F 55 11.755 6.209 75
F 56 24.579 27.794 56
F 57 5.794 18.087 28
F 58 12.312 25.592 49
F 59 27.770 11.192 73
F 60 17.659 3.026 47
F 61 27.741 1.667 45
F 62 7.219 6.834 42
F 63 27.723 15.075 82
F 64 10.508 13.760 96
F 65 3.990 2.109 74
F 66 27.951 3.267 69
F 67 4.382 20.819 66
F 68 1.312 23.938 99
F 69 13.102 10.342 14
F 70 6.756 17.430 64
F 71 7.576 19.630 15
F 72 28.215 2.776 40
F 73 19.531 15.117 58
F 74 11.374 23.067 35
F 75 19.478 27.666 40
F 76 24.403 23.629 21
F 77 4.722 12.450 72
F 78 19.731 20.399 11
F 79 3.858 22.917 86
F 80 22.408 28.336 93
F 81 6.692 15.293 81
F 82 15.674 18.522 60
F 83 21.930 1.902 54
F 84 6.898 10.122 60
F 85 22.311 12.369 56
F 86 3.869 6.445 36
F 87 13.499 7.208 34
F 88 26.747 17.584 94
F 89 18.542 7.522 19
F 90 16.391 13.279 72
F 91 22.783 11.983 61
F 92 6.168 28.306 56
F 93 8.287 6.874 96
F 94 20.683 21.236 69
F 95 23.369 17.414 55
F 96 26.362 11.788 32
F 97 8.449 27.143 73
F 98 25.592 11.361 67
F 99 0.947 27.601 52
